group_id,id,label
WijkenEnBuurten,BU05181983,eykenduynen
WijkenEnBuurten,WK048917,wijk 17 gaatkensoog
Wijken,WK048917,wijk 17 gaatkensoog
WijkenEnBuurten,BU03638800,riekerpolder
WijkenEnBuurten,BU02035531,centrum voorthuizen
WijkenEnBuurten,BU01530000,city
WijkenEnBuurten,WK030804,wijk 04 buitengebied
Wijken,WK030804,wijk 04 buitengebied
WijkenEnBuurten,WK066406,wijk 06 eindewege
Wijken,WK066406,wijk 06 eindewege
WijkenEnBuurten,BU00580200,ee
WijkenEnBuurten,BU03840003,polderland
WijkenEnBuurten,WK061101,wijk 01 klaaswaal
WijkenEnBuurten,BU03880003,centrum noord west
WijkenEnBuurten,BU03880003,enkhuizen noord
WijkenEnBuurten,BU01094040,sleen
WijkenEnBuurten,BU00140100,de meeuwen
WijkenEnBuurten,BU00140100,schildersbuurt
WijkenEnBuurten,BU05020446,waardenbuurt
WijkenEnBuurten,BU17210310,zwarte molen
WijkenEnBuurten,BU17240407,steenovens
WijkenEnBuurten,BU00340210,kruidenwijk
WijkenEnBuurten,BU05183819,laakhaven oost
WijkenEnBuurten,BU05183639,moerwijk zuid
WijkenEnBuurten,BU02280501,veluwse poort
WijkenEnBuurten,BU02021053,geitenkamp
WijkenEnBuurten,BU17210603,menzel
WijkenEnBuurten,BU02020733,klarendal noord
WijkenEnBuurten,BU02020733,klarendal noord
WijkenEnBuurten,BU05032806,professorenbuurt
WijkenEnBuurten,BU03635600,linnaeusparkbuurt
WijkenEnBuurten,BU03100707,bilthoven zuid oost
WijkenEnBuurten,WK061307,wijk 07 rotterdam albrandswaard
Wijken,WK061307,wijk 07 rotterdam albrandswaard
WijkenEnBuurten,BU00140003,binnenstad west
WijkenEnBuurten,BU03940345,zwanenburg zuidoost
WijkenEnBuurten,BU03940345,zwanenburg zuidoost
WijkenEnBuurten,BU03636802,werengouw midden
WijkenEnBuurten,BU01501401,dorp lettele
WijkenEnBuurten,BU07580605,overkroeten
WijkenEnBuurten,BU07480409,verspreide huizen halsterse polders
WijkenEnBuurten,BU00580004,dokkum betterwird
WijkenEnBuurten,BU01411802,schelfhorst noordwest
WijkenEnBuurten,BU01411802,schelfhorst noordwest
WijkenEnBuurten,WK036381,osdorp oost
WijkenEnBuurten,BU04840403,zeeheldenbuurt
WijkenEnBuurten,BU01060402,pittelo noord
WijkenEnBuurten,BU05050905,minnaertweg en omgeving
WijkenEnBuurten,BU18760300,steenderen
WijkenEnBuurten,WK050325,wijk 25 buitenhof
Wijken,WK050325,wijk 25 buitenhof
WijkenEnBuurten,BU07850811,tilburgseweg
WijkenEnBuurten,BU02220802,bedrijventerrein keppelseweg
WijkenEnBuurten,BU04820403,klein alblas
WijkenEnBuurten,BU09070300,oude stadskern
WijkenEnBuurten,BU02250101,puiflijk
WijkenEnBuurten,BU02250101,druten zuidelijke uitbreiding
WijkenEnBuurten,BU02250101,boldershof
WijkenEnBuurten,BU08990134,treebeek zuid
WijkenEnBuurten,WK021404,wijk 04 ingen
Wijken,WK021404,wijk 04 ingen
WijkenEnBuurten,BU02090131,beuningen schoenaker
WijkenEnBuurten,BU02090131,beuningen schoenaker
WijkenEnBuurten,BU03639400,e buurt
WijkenEnBuurten,WK014120,wijk 20 aadorp
WijkenEnBuurten,WK014120,aadorp
Wijken,WK014120,wijk 20 aadorp
Wijken,WK014120,aadorp
WijkenEnBuurten,BU02036266,kootwijk
WijkenEnBuurten,BU05020442,diepenbuurt
WijkenEnBuurten,BU07790200,geertruidenberg kom
WijkenEnBuurten,BU02000708,zuidbroek mozaïek & rooster
WijkenEnBuurten,BU02000708,zuidbroek   mozaïek & rooster
WijkenEnBuurten,BU02000708,zuidbroek
WijkenEnBuurten,BU03630506,planciusbuurt zuid
WijkenEnBuurten,BU04980009,wijzend
WijkenEnBuurten,BU04980009,buitengebied west
WijkenEnBuurten,BU03633901,laan van spartaan
WijkenEnBuurten,WK066407,wijk 07 's heer hendrikskinderen
Wijken,WK066407,wijk 07 's heer hendrikskinderen
WijkenEnBuurten,BU19402301,lemmer buitengebied
WijkenEnBuurten,BU05850403,bebouwde kom plan oudeland
WijkenEnBuurten,BU03631104,de heining
WijkenEnBuurten,BU03620601,heldenbuurt
WijkenEnBuurten,WK036201,randwijck
Wijken,WK036201,randwijck
WijkenEnBuurten,BU02281004,enka
WijkenEnBuurten,BU00140002,binnenstad oost
WijkenEnBuurten,BU03633001,transvaalbuurt oost
WijkenEnBuurten,WK076203,koolhof
WijkenEnBuurten,WK076203,wijk 03 neerkant
Wijken,WK076203,koolhof
Wijken,WK076203,wijk 03 neerkant
WijkenEnBuurten,BU05182055,valkenboskwartier
WijkenEnBuurten,BU03070300,rivierenbuurt oost
WijkenEnBuurten,BU03639000,gelderlandpleinbuurt
WijkenEnBuurten,GM1680,aa en hunze
RegioS,GM1680,aa en hunze
Wijken,GM1680,aa en hunze
WoonregioS,GM1680,aa en hunze
RegioVanVertrek,GM1680,aa en hunze
RegioIndeling2021,GM1680,aa en hunze
Regio,GM1680,aa en hunze
RegioS2007,GM1680,aa en hunze
WerkregioS,GM1680,aa en hunze
Woongemeente,GM1680,aa en hunze
RegioIndeling2018,GM1680,aa en hunze
Regiokenmerken,GM1680,aa en hunze
RegioVanVestiging,GM1680,aa en hunze
WijkenEnBuurten,BU03840113,overdiemerpolder
WijkenEnBuurten,WK020002,west
WijkenEnBuurten,WK020002,wijk 02 apeldoorn west
Wijken,WK020002,west
Wijken,WK020002,wijk 02 apeldoorn west
WijkenEnBuurten,WK168101,valthermond
WijkenEnBuurten,WK168101,wijk 01 buinen
Wijken,WK168101,valthermond
Wijken,WK168101,wijk 01 buinen
WijkenEnBuurten,BU03637308,noorderstrook west
WijkenEnBuurten,BU01069904,ubbena
WijkenEnBuurten,WK050202,wijk 02 middelwatering west
WijkenEnBuurten,WK050202,middelwatering west
Wijken,WK050202,wijk 02 middelwatering west
Wijken,WK050202,middelwatering west
WijkenEnBuurten,WK065411,oudelande
Wijken,WK065411,oudelande
WijkenEnBuurten,WK075803,breda zuid oost
WijkenEnBuurten,WK075803,wijk 03 breda zuid oost
Wijken,WK075803,breda zuid oost
Wijken,WK075803,wijk 03 breda zuid oost
WijkenEnBuurten,BU03071901,langenoord
WijkenEnBuurten,BU17060301,kamersven
WijkenEnBuurten,BU05120404,haarwijk oost
WijkenEnBuurten,BU03639301,venserpolder oost
WijkenEnBuurten,WK039211,indischewijk
Wijken,WK039211,indischewijk
WijkenEnBuurten,BU01092028,dalerveen
WijkenEnBuurten,BU03631601,frederik hendrikbuurt zuidoost
WijkenEnBuurten,BU07560809,verspreide huizen maashees
WijkenEnBuurten,BU02021260,transvaalbuurt
WijkenEnBuurten,BU03639303,f buurt
WijkenEnBuurten,BU01480106,gernermarke oosterdalfsen
WijkenEnBuurten,BU01480106,verspreide huizen gerner welsum
WijkenEnBuurten,BU03635502,julianapark
WijkenEnBuurten,BU05183131,oostbroek noord
WijkenEnBuurten,WK049801,wijk 01 westwoud
WijkenEnBuurten,WK049801,westwoud
Wijken,WK049801,wijk 01 westwoud
Wijken,WK049801,westwoud
WijkenEnBuurten,BU19400101,akmarijp
WijkenEnBuurten,BU02220707,stadskwartier noord
WijkenEnBuurten,BU02220707,stadskwartier   noord
WijkenEnBuurten,BU01095065,benneveld
WijkenEnBuurten,BU03633404,nieuwe diep/diemerpark
WijkenEnBuurten,BU03630609,marnixbuurt zuid
WijkenEnBuurten,BU03610101,dillenburg en stadhouderskwartier
WijkenEnBuurten,BU07851223,sportpark van den wildenberg
WijkenEnBuurten,BU17741614,'t spikkert
WijkenEnBuurten,BU00150001,doezum
WijkenEnBuurten,BU02090409,winssen buitengebied zuid 2
WijkenEnBuurten,BU02090409,winssen buitengebied zuid 2
WijkenEnBuurten,BU03070502,zon en schild
WijkenEnBuurten,BU18910202,readtsjerk
WijkenEnBuurten,BU07480408,verspreide huizen vrederust
WijkenEnBuurten,BU02140206,verspreide huizen ten oosten van kanaal
WijkenEnBuurten,BU00100107,verspr.h. eemskanaal (ten zuiden)
WijkenEnBuurten,BU06110001,middelsluis
WijkenEnBuurten,BU05010000,brielle
WijkenEnBuurten,BU05850202,grote riethure
WijkenEnBuurten,WK039205,duinwijk
WijkenEnBuurten,WK039205,wijk 05 westoever noord buitenspaarne
Wijken,WK039205,duinwijk
Wijken,WK039205,wijk 05 westoever noord buitenspaarne
WijkenEnBuurten,GM0394,haarlemmermeer
WijkenEnBuurten,GM0394,haarlemmermeer
RegioS,GM0394,haarlemmermeer
RegioS,GM0394,haarlemmermeer
Wijken,GM0394,haarlemmermeer
Wijken,GM0394,haarlemmermeer
Gebieden,GM0394,haarlemmermeer
Gebieden,GM0394,haarlemmermeer
WoonregioS,GM0394,haarlemmermeer
WoonregioS,GM0394,haarlemmermeer
RegioVanVertrek,GM0394,haarlemmermeer
RegioVanVertrek,GM0394,haarlemmermeer
RegioIndeling2021,GM0394,haarlemmermeer
RegioIndeling2021,GM0394,haarlemmermeer
Regio,GM0394,haarlemmermeer
Regio,GM0394,haarlemmermeer
RegioS2007,GM0394,haarlemmermeer
RegioS2007,GM0394,haarlemmermeer
WerkregioS,GM0394,haarlemmermeer
WerkregioS,GM0394,haarlemmermeer
Woongemeente,GM0394,haarlemmermeer
Woongemeente,GM0394,haarlemmermeer
RegioIndeling2018,GM0394,haarlemmermeer
RegioIndeling2018,GM0394,haarlemmermeer
Regiokenmerken,GM0394,haarlemmermeer
Regiokenmerken,GM0394,haarlemmermeer
RegioVanVestiging,GM0394,haarlemmermeer
RegioVanVestiging,GM0394,haarlemmermeer
WijkenEnBuurten,BU02360004,geldermalsen zuid
WijkenEnBuurten,BU02360004,meteren
WijkenEnBuurten,WK194002,wijk 02 bakhuizen
Wijken,WK194002,wijk 02 bakhuizen
WijkenEnBuurten,BU02001704,agrarisch gebied wiesel
WijkenEnBuurten,BU02001704,agrarischgebied wiesel
WijkenEnBuurten,BU05032204,aziëbuurt
WijkenEnBuurten,BU03920104,burgwal
WijkenEnBuurten,BU05180800,duindorp
WijkenEnBuurten,BU17240608,buitengebied zuid west
WijkenEnBuurten,BU03620202,patrimonium
WijkenEnBuurten,BU16510102,roodeschool
WijkenEnBuurten,BU03631400,de wittenbuurt noord
WijkenEnBuurten,BU19030309,verspreide huizen
WijkenEnBuurten,WK039218,europawijk
Wijken,WK039218,europawijk
WijkenEnBuurten,BU05032504,fledderusbuurt
WijkenEnBuurten,BU03639703,gein zuidoost
WijkenEnBuurten,BU01580091,industriegebied brammelo
WijkenEnBuurten,BU03750005,reguliersstraat
WijkenEnBuurten,BU03634600,valeriusbuurt oost
WijkenEnBuurten,BU17210307,hoge akkers
WijkenEnBuurten,WK036337,landlust
WijkenEnBuurten,BU02220301,holterhoek
WijkenEnBuurten,BU02220301,holterbroek
WijkenEnBuurten,BU00340401,jaagmeent en grasmeent
WijkenEnBuurten,BU00340401,europakwartier west
WijkenEnBuurten,BU00340401,europakwartier
WijkenEnBuurten,BU06541101,oudelande
WijkenEnBuurten,BU06541101,kern oudelande
WijkenEnBuurten,BU00100005,tuikwerd
WijkenEnBuurten,BU02000502,matenhorst
WijkenEnBuurten,WK036301,stadsdeel westpoort
WijkenEnBuurten,WK036301,burgwallen nieuwe zijde
WijkenEnBuurten,WK036301,stadsdeel westerpoort
WijkenEnBuurten,BU17210104,schoonstraat
WijkenEnBuurten,WK030801,"wijk 01 baarn noord, eemdal en eemland"
Wijken,WK030801,"wijk 01 baarn noord, eemdal en eemland"
WijkenEnBuurten,BU03610209,beverkoog
WijkenEnBuurten,BU03610209,nollen en beverkoog
WijkenEnBuurten,BU03637005,marjoleinterrein
WijkenEnBuurten,BU03636910,plan van gool
WijkenEnBuurten,WK020222,de laar
WijkenEnBuurten,WK020222,wijk 22 de laar
Wijken,WK020222,de laar
Wijken,WK020222,wijk 22 de laar
WijkenEnBuurten,BU16510104,hooilandseweg
WijkenEnBuurten,WK020217,malburgen oost
WijkenEnBuurten,WK020217,malburgen oost
WijkenEnBuurten,WK020217,wijk 17 malburgen oost
Wijken,WK020217,malburgen oost
Wijken,WK020217,malburgen oost
Wijken,WK020217,wijk 17 malburgen oost
WijkenEnBuurten,BU05180704,visserijbuurt
WijkenEnBuurten,BU03071702,huijgenslaan e.o.
WijkenEnBuurten,BU03071702,huygenslaan
WijkenEnBuurten,BU03071702,huygenlaan
WijkenEnBuurten,WK038300,wijk 00 centrum
Wijken,WK038300,wijk 00 centrum
WijkenEnBuurten,BU02330005,veldwijk
WijkenEnBuurten,BU02330005,horst
WijkenEnBuurten,BU04840304,weidebloemenbuurt noord
WijkenEnBuurten,BU04840304,weidebloemenbuurt
WijkenEnBuurten,BU03072601,lient
WijkenEnBuurten,BU03072601,lient e.o.
WijkenEnBuurten,BU03072601,hoog en wellerlaan
WijkenEnBuurten,BU07560707,verspreide huizen westerbeek
WijkenEnBuurten,BU06640449,verspreide huizen kattendijke
WijkenEnBuurten,BU03730602,wimmenum
WijkenEnBuurten,BU02330107,verspreide huizen leuvenum
WijkenEnBuurten,BU08930662,well buitengebied
WijkenEnBuurten,BU07550005,verspreide huizen logt en berkhoek
WijkenEnBuurten,BU19451200,ubbergen
WijkenEnBuurten,BU03637802,buurt 8
WijkenEnBuurten,BU03634802,marathonbuurt west
WijkenEnBuurten,BU16801200,eexterveenschekanaal
WijkenEnBuurten,BU17110414,illikhoven en visserweert
WijkenEnBuurten,BU17110414,illikhoven/visserweert
WijkenEnBuurten,BU03920101,stationsbuurt
WijkenEnBuurten,BU01140806,derksweg
WijkenEnBuurten,BU18760004,verspreide huizen keijenborg
WijkenEnBuurten,BU01530600,stroinkslanden noord oost
WijkenEnBuurten,BU06540602,verspreide huizen hoedekenskerke
WijkenEnBuurten,BU06540602,buitengebied hoedekenskerke
WijkenEnBuurten,WK074302,wijk 02 ommel
WijkenEnBuurten,WK074302,asten buitengebied oost
Wijken,WK074302,wijk 02 ommel
Wijken,WK074302,asten buitengebied oost
WijkenEnBuurten,BU03639200,hoofdcentrum zuidoost
WijkenEnBuurten,WK038401,diemen noord
WijkenEnBuurten,WK038401,wijk 01 diemen centrum
Wijken,WK038401,diemen noord
Wijken,WK038401,wijk 01 diemen centrum
WijkenEnBuurten,BU01060103,luchiesland zuid
WijkenEnBuurten,BU01060103,nobellaan
WijkenEnBuurten,BU03621301,nes aan de amstel
WijkenEnBuurten,BU03635001,middeneiland zuidoost
WijkenEnBuurten,BU07580301,ypelaar
WijkenEnBuurten,BU01480107,verspreide huizen rechteren hessum
WijkenEnBuurten,BU01480107,bedrijventerrein rondweg
WijkenEnBuurten,WK075604,wijk 04 rijkevoort
WijkenEnBuurten,BU03636102,vogelbuurt noord
WijkenEnBuurten,WK048919,wijk 19 vrijheidsakker
Wijken,WK048919,wijk 19 vrijheidsakker
WijkenEnBuurten,BU03030606,bremerpark
WijkenEnBuurten,BU05850001,goidschalxoord
WijkenEnBuurten,BU03639602,holendrecht oost
WijkenEnBuurten,WK010910,wijk 10 coevorden
Wijken,WK010910,wijk 10 coevorden
WijkenEnBuurten,WK075700,wijk 00 boxtel
Wijken,WK075700,wijk 00 boxtel
WijkenEnBuurten,BU19404801,teroele
WijkenEnBuurten,BU05180475,uilennest
WijkenEnBuurten,BU03170214,polder te veen
WijkenEnBuurten,WK171111,wijk 11 koningsbosch
WijkenEnBuurten,WK171111,koningsbosch
Wijken,WK171111,wijk 11 koningsbosch
Wijken,WK171111,koningsbosch
WijkenEnBuurten,BU07840300,hulten
WijkenEnBuurten,BU02280103,komponistenbuurt
WijkenEnBuurten,BU02280103,componistenbuurt
WijkenEnBuurten,WK177410,wijk 10 denekamp
Wijken,WK177410,wijk 10 denekamp
WijkenEnBuurten,BU00340171,de steiger
WijkenEnBuurten,BU02000301,ugchelen
WijkenEnBuurten,BU07530012,heide
WijkenEnBuurten,BU05130900,gouwestroom
WijkenEnBuurten,BU00150002,sebaldeburen
WijkenEnBuurten,BU03633202,zeeburgerdijk oost
WijkenEnBuurten,BU07880201,distelberg
WijkenEnBuurten,BU03620501,uilenstede
WijkenEnBuurten,BU03072505,bedrijventerrein vathorst zuid
WijkenEnBuurten,GM0777,etten leur
RegioS,GM0777,etten leur
Wijken,GM0777,etten leur
WoonregioS,GM0777,etten leur
RegioVanVertrek,GM0777,etten leur
RegioIndeling2021,GM0777,etten leur
Regio,GM0777,etten leur
RegioS2007,GM0777,etten leur
WerkregioS,GM0777,etten leur
Woongemeente,GM0777,etten leur
RegioIndeling2018,GM0777,etten leur
Regiokenmerken,GM0777,etten leur
RegioVanVestiging,GM0777,etten leur
WijkenEnBuurten,BU17110153,handelsterrein
WijkenEnBuurten,BU05031603,bedrijventerrein delftse poort oost
WijkenEnBuurten,BU02220606,de huet fase 5
WijkenEnBuurten,BU02220606,de huet   fase 5
WijkenEnBuurten,BU07790201,geertruidenberg west
WijkenEnBuurten,BU03840004,kruidenhof
WijkenEnBuurten,WK023201,wijk 01 emst
Wijken,WK023201,wijk 01 emst
WijkenEnBuurten,BU05051917,dordtse kil iii
WijkenEnBuurten,WK001401,oud zuid
WijkenEnBuurten,WK001401,wijk 01 schilders  en zeeheldenwijk
Wijken,WK001401,oud zuid
Wijken,WK001401,wijk 01 schilders  en zeeheldenwijk
WijkenEnBuurten,BU04890918,nieuweland 1
WijkenEnBuurten,WK020204,presikhaaf west
WijkenEnBuurten,WK020204,wijk 04 presikhaaf west
WijkenEnBuurten,WK020204,presikhaaf west
Wijken,WK020204,presikhaaf west
Wijken,WK020204,wijk 04 presikhaaf west
Wijken,WK020204,presikhaaf west
WijkenEnBuurten,BU03071301,ariaweg
WijkenEnBuurten,BU03071301,schuilenburg noord
WijkenEnBuurten,BU05121105,laag dalem i
WijkenEnBuurten,GM0489,barendrecht
RegioS,GM0489,barendrecht
Wijken,GM0489,barendrecht
WoonregioS,GM0489,barendrecht
RegioVanVertrek,GM0489,barendrecht
RegioIndeling2021,GM0489,barendrecht
Regio,GM0489,barendrecht
RegioS2007,GM0489,barendrecht
WerkregioS,GM0489,barendrecht
Woongemeente,GM0489,barendrecht
RegioIndeling2018,GM0489,barendrecht
Regiokenmerken,GM0489,barendrecht
RegioVanVestiging,GM0489,barendrecht
WijkenEnBuurten,BU03639201,amstel iii deel a/b noord
WijkenEnBuurten,BU19420508,ministerpark
WijkenEnBuurten,WK194010,wijk 10 echten
Wijken,WK194010,wijk 10 echten
WijkenEnBuurten,WK030305,wijk 05 buitengebied dronten
Wijken,WK030305,wijk 05 buitengebied dronten
WijkenEnBuurten,BU03030435,golfresidentie
WijkenEnBuurten,WK074805,wijk 05 lepelstraat
Wijken,WK074805,wijk 05 lepelstraat
WijkenEnBuurten,BU01140309,verspreide huizen emmer compascuum
WijkenEnBuurten,BU02140007,verspreide huizen erichem
WijkenEnBuurten,BU03850205,volendam blokgouw 1 en 2
WijkenEnBuurten,BU03850205,"volendam blokgouw 4, 5 en 6"
WijkenEnBuurten,BU07550009,verspr.h. bovenstehuis en peelsehuis
WijkenEnBuurten,BU01094057,verspreide huizen elm
WijkenEnBuurten,BU01094057,verspreide huizen erm
WijkenEnBuurten,BU02300207,verspreide huizen 't harde noord west
WijkenEnBuurten,BU02300207,buitengebied ’t harde noord
WijkenEnBuurten,WK050102,wijk 02 zwartewaal
WijkenEnBuurten,BU01530301,twekkelerveld
WijkenEnBuurten,BU04849103,hazerswoude dorp west
WijkenEnBuurten,BU04849103,rietveld
WijkenEnBuurten,GM0585,binnenmaas
RegioS,GM0585,binnenmaas
WoonregioS,GM0585,binnenmaas
RegioVanVertrek,GM0585,binnenmaas
Regio,GM0585,binnenmaas
RegioS2007,GM0585,binnenmaas
WerkregioS,GM0585,binnenmaas
Woongemeente,GM0585,binnenmaas
RegioIndeling2018,GM0585,binnenmaas
Regiokenmerken,GM0585,binnenmaas
RegioVanVestiging,GM0585,binnenmaas
WijkenEnBuurten,BU01411803,havezathe
WijkenEnBuurten,BU17190501,helkant
WijkenEnBuurten,BU17190501,verspreide huizen hooge zwaluwe
WijkenEnBuurten,BU01140503,vastenow
WijkenEnBuurten,BU02210101,noordelijk molenveld
WijkenEnBuurten,BU03071501,vermeerkwartier oost
WijkenEnBuurten,BU03071501,rubensstraat
WijkenEnBuurten,BU19404601,terherne
WijkenEnBuurten,BU00140402,bloemenbuurt
WijkenEnBuurten,BU03921307,sterrenbuurt
WijkenEnBuurten,BU17210115,de zeis
WijkenEnBuurten,BU02021263,sterrenberg
WijkenEnBuurten,WK090702,wijk 02 ven zelderheide
Wijken,WK090702,wijk 02 ven zelderheide
WijkenEnBuurten,BU03631502,bedrijvencentrum westerkwartier
WijkenEnBuurten,BU19240107,ouddorp westeinde
WijkenEnBuurten,BU18910000,damwâld
WijkenEnBuurten,BU03071403,weberstraat
WijkenEnBuurten,BU03071403,componistenbuurt zuid
WijkenEnBuurten,BU01500703,hoornwerk
WijkenEnBuurten,BU01500703,op den haar
WijkenEnBuurten,BU03630100,stationsplein e.o.
WijkenEnBuurten,BU02130610,coldenhove
WijkenEnBuurten,BU03638704,riekerhaven
WijkenEnBuurten,BU02090153,beuningen heuve 3
WijkenEnBuurten,BU02090153,beuningen heuve 3
WijkenEnBuurten,BU06540901,nieuwdorp
WijkenEnBuurten,BU06540901,kern nieuwdorp
WijkenEnBuurten,BU05031601,bedrijventerrein ypenburgsepoort
WijkenEnBuurten,WK194035,wijk 35 rohel
Wijken,WK194035,wijk 35 rohel
WijkenEnBuurten,GM0393,haarlemmerliede en spaarnwoude
RegioS,GM0393,haarlemmerliede en spaarnwoude
WoonregioS,GM0393,haarlemmerliede en spaarnwoude
RegioVanVertrek,GM0393,haarlemmerliede en spaarnwoude
Regio,GM0393,haarlemmerliede en spaarnwoude
RegioS2007,GM0393,haarlemmerliede en spaarnwoude
WerkregioS,GM0393,haarlemmerliede en spaarnwoude
Woongemeente,GM0393,haarlemmerliede en spaarnwoude
RegioIndeling2018,GM0393,haarlemmerliede en spaarnwoude
Regiokenmerken,GM0393,haarlemmerliede en spaarnwoude
RegioVanVestiging,GM0393,haarlemmerliede en spaarnwoude
WijkenEnBuurten,BU02283002,bennekom zuidoost
WijkenEnBuurten,WK022603,wijk 03 duiven noord
Wijken,WK022603,wijk 03 duiven noord
WijkenEnBuurten,BU02221106,buitengebied   pierikstraat
WijkenEnBuurten,BU02221106,buitengebied pierikstraat
WijkenEnBuurten,BU19420002,verbindingslaan
WijkenEnBuurten,BU03730402,zuid i en ii
WijkenEnBuurten,BU00090003,sint annen
WijkenEnBuurten,BU17230109,verspreide huizen in het zuidwesten
WijkenEnBuurten,BU03850210,volendam middengebied
WijkenEnBuurten,WK190101,wijk 01 bodegraven noord
WijkenEnBuurten,WK190101,bodegraven noord
Wijken,WK190101,wijk 01 bodegraven noord
Wijken,WK190101,bodegraven noord
WijkenEnBuurten,BU03922001,zuid schalkwijkerweg
WijkenEnBuurten,BU01411500,nieuwstraat en omgeving
WijkenEnBuurten,BU01411500,nieuwstraat  witvoet en omgeving
WijkenEnBuurten,WK021305,wijk 05 hall
Wijken,WK021305,wijk 05 hall
WijkenEnBuurten,BU05051007,dubbeldam zuid
WijkenEnBuurten,BU19010308,oud bodegraafseweg
WijkenEnBuurten,BU03637001,banne zuidoost
WijkenEnBuurten,BU01501101,dorp diepenveen
WijkenEnBuurten,BU03611100,vroonermeer zuid
WijkenEnBuurten,BU03072103,wintertuinen
WijkenEnBuurten,BU03072103,gesloten stad
WijkenEnBuurten,BU03630404,nieuwmarkt
WijkenEnBuurten,BU03630702,leidsebuurt noordoost
WijkenEnBuurten,BU03770409,vogelenzang psychiatrisch ziekenhuis
WijkenEnBuurten,WK172800,wijk 00 bladel
Wijken,WK172800,wijk 00 bladel
WijkenEnBuurten,BU01530804,oikos
WijkenEnBuurten,BU03920902,molenwijk
WijkenEnBuurten,BU03920902,zuiderpolder noord
WijkenEnBuurten,BU17060500,gastel
WijkenEnBuurten,BU17710109,verspreide huizen mierlo
WijkenEnBuurten,BU17710001,skandia
WijkenEnBuurten,BU09070309,panoven maaskemp
WijkenEnBuurten,BU05130100,nieuwe markt en omgeving
WijkenEnBuurten,BU05130100,nieuwe markt e.o.
WijkenEnBuurten,BU00050001,verspreide huizen bedum
WijkenEnBuurten,BU18590400,ruurlo
WijkenEnBuurten,WK039212,ter kleefkwartier
Wijken,WK039212,ter kleefkwartier
WijkenEnBuurten,BU00150008,verspr.h. ten zuiden van grootegast
WijkenEnBuurten,BU03030210,pioniersweg
WijkenEnBuurten,BU05032703,bedrijventerrein schieweg zuid
WijkenEnBuurten,BU00580007,de trije terpen
WijkenEnBuurten,BU03940231,nieuw vennep welgelegen
WijkenEnBuurten,BU03940231,nieuw vennep welgelegen
WijkenEnBuurten,BU03635701,nieuwe oosterbegraafplaats
WijkenEnBuurten,WK036314,staatsliedenbuurt
WijkenEnBuurten,WK036314,stadsdeel zuideramstel
WijkenEnBuurten,BU01500405,rielerweg west
WijkenEnBuurten,WK177411,wijk 11 lattrop breklenkamp
WijkenEnBuurten,WK177411,wijk 11 lattrop brekkelenkamp
Wijken,WK177411,wijk 11 lattrop breklenkamp
Wijken,WK177411,wijk 11 lattrop brekkelenkamp
WijkenEnBuurten,BU08990430,de struiken
WijkenEnBuurten,BU06130626,de eilanden
WijkenEnBuurten,BU02300308,buitengebied doornspijk oost
WijkenEnBuurten,BU02300308,verspreide huizen doornspijk oost
WijkenEnBuurten,BU03610108,bloemwijk en zocherkwartier
WijkenEnBuurten,BU03850101,purmerpolder
WijkenEnBuurten,BU03637402,elzenhagen noord
WijkenEnBuurten,BU08990340,de heide
